Match ID,Event ID,Event Name,Event Region,Event Tier,Is match on LAN?,Match Date,Best of _,Blue Team ID,Blue Team Name,Blue Team Image,Blue Player ID,Blue Player Tag,Blue Player Country,Blue Games Score,Blue Wins Series?,Orange Team ID,Orange Team Name,Orange Team Image,Orange Player ID,Orange Player Tag,Orange Player Country,Orange Games Score,Orange Wins Series?
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23f2f,Dirkened,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f30,NotValid,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23da8,Gibbs,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2d,DexNine,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23da8,Gibbs,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2e,digdog22,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23da8,Gibbs,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f30,NotValid,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23d7e,Kronovi,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2d,DexNine,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23d7e,Kronovi,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2e,digdog22,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23d7e,Kronovi,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f30,NotValid,us,0,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f26,de Boer,es,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f31,eXoF,de,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23da4,Paschy90,de,3,false
